date,code,volume,open,high,low,adj_close,moving_average_2,moving_average_3,moving_average_5,moving_average_10,moving_average_20,pre_profit,profit
2013.12.19,15760,1184816,32950,33050,32500,32850,32850,32766.66667,32590,32145,32180,0,0.007668712
2013.12.20,15760,1881289,32850,33550,32750,33550,33200,33083.33333,32870,32430,32222.5,0.02130898,0
2013.12.23,15760,1468036,33650,34150,33300,33950,33750,33450,33160,32600,32265,0.011922504,0.02130898
2013.12.24,15760,1203984,34000,34450,33750,34300,34125,33933.33333,33500,32830,32345,0.010309278,0.011922504
2013.12.26,15760,1360792,34400,34800,33650,33950,34125,34066.66667,33720,33040,32387.5,-0.010204082,0.010309278
2013.12.27,15760,1045331,34000,34550,33700,34550,34250,34266.66667,34060,33325,32500,0.017673049,-0.010204082
2013.12.30,15760,1003170,34500,34900,34400,34750,34650,34416.66667,34300,33585,32637.5,0.005788712,0.017673049
2014.1.2,15760,1218232,34800,34950,34050,34550,34650,34616.66667,34420,33790,32767.5,-0.005755396,0.005788712
2014.1.3,15760,1855008,34550,35000,34100,34250,34400,34516.66667,34410,33955,32892.5,-0.008683068,-0.005755396
2014.1.6,15760,1643420,34250,35450,34250,35250,34750,34683.33333,34670,34195,33072.5,0.02919708,-0.008683068
2014.1.7,15760,1829014,35400,35850,34950,35600,35425,35033.33333,34880,34470,33307.5,0.009929078,0.02919708
2014.1.8,15760,1077984,35700,35800,35250,35400,35500,35416.66667,35010,34655,33542.5,-0.005617978,0.009929078
2014.1.9,15760,2111793,35800,36500,35550,36100,35750,35700,35320,34870,33735,0.019774011,-0.005617978
2014.1.10,15760,1737741,36150,36400,35800,36400,36250,35966.66667,35750,35080,33955,0.008310249,0.019774011
2014.1.13,15760,1425051,36300,36400,35050,35300,35850,35933.33333,35760,35215,34127.5,-0.03021978,0.008310249
2014.1.14,15760,1415719,35350,35450,34650,35250,35275,35650,35690,35285,34305,-0.001416431,-0.03021978
2014.1.15,15760,1195718,35300,36050,34900,35100,35175,35216.66667,35630,35320,34452.5,-0.004255319,-0.001416431
2014.1.16,15760,875581,35100,35550,34950,35450,35275,35266.66667,35500,35410,34600,0.00997151,-0.004255319
2014.1.17,15760,1061316,35550,35750,34750,34750,35100,35100,35170,35460,34707.5,-0.019746121,0.00997151
2014.1.20,15760,1172631,34600,34800,34050,34800,34775,35000,35070,35415,34805,0.001438849,-0.019746121
2014.1.21,15760,2321989,34550,34700,33800,33950,34375,34500,34810,35250,34860,-0.024425287,0.001438849
2014.1.22,15760,1481663,33900,34950,33900,34800,34375,34516.66667,34750,35190,34922.5,0.025036819,-0.024425287
2014.1.23,15760,768218,35050,35100,34300,34300,34550,34350,34520,35010,34940,-0.014367816,0.025036819
2014.1.24,15760,1056878,34250,34400,33750,33950,34125,34350,34360,34765,34922.5,-0.010204082,-0.014367816
2014.1.27,15760,2282712,33500,34450,33250,33400,33675,33883.33333,34080,34575,34895,-0.016200295,-0.010204082
2014.1.28,15760,1194962,33600,34400,33600,34000,33700,33783.33333,34090,34450,34867.5,0.017964072,-0.016200295
2014.1.29,15760,1884564,34350,35400,34000,35300,34650,34233.33333,34190,34470,34895,0.038235294,0.017964072
2014.2.3,15760,1795170,35100,35700,34800,35550,35425,34950,34440,34480,34945,0.007082153,0.038235294
2014.2.4,15760,1696404,35100,35500,34900,34900,35225,35250,34630,34495,34977.5,-0.018284107,0.007082153
2014.2.5,15760,746855,35300,35300,34800,35000,34950,35150,34950,34515,34965,0.00286533,-0.018284107
2014.2.6,15760,1325257,34750,35800,34700,35350,35175,35083.33333,35220,34655,34952.5,0.01,0.00286533
2014.2.7,15760,2328890,35500,36850,35400,36850,36100,35733.33333,35530,34860,35025,0.042432815,0.01
2014.2.10,15760,930753,37000,37050,36250,36550,36700,36250,35730,35085,35047.5,-0.008141113,0.042432815
2014.2.11,15760,1160796,36650,37100,36300,36500,36525,36633.33333,36050,35340,35052.5,-0.001367989,-0.008141113
2014.2.12,15760,1111871,36550,36700,36050,36200,36350,36416.66667,36290,35620,35097.5,-0.008219178,-0.001367989
2014.2.13,15760,960254,36500,37000,36000,36000,36100,36233.33333,36420,35820,35135,-0.005524862,-0.008219178
2014.2.14,15760,1126382,36050,37200,36050,36850,36425,36350,36420,35975,35222.5,0.023611111,-0.005524862
2014.2.17,15760,904204,37300,37300,36600,36900,36875,36583.33333,36490,36110,35295,0.001356852,0.023611111
2014.2.18,15760,1370855,36800,37450,36350,37450,37175,37066.66667,36680,36365,35430,0.014905149,0.001356852
2014.2.19,15760,1393391,37350,37950,37050,37450,37450,37266.66667,36930,36610,35562.5,0,0.014905149
2014.2.20,15760,871652,37200,37700,37050,37200,37325,37366.66667,37170,36795,35725,-0.006675567,0
2014.2.21,15760,1088130,37450,37600,36600,37200,37200,37283.33333,37240,36830,35845,0,-0.006675567
2014.2.24,15760,788139,37250,37350,36250,36700,36950,37033.33333,37200,36845,35965,-0.01344086,0
2014.2.25,15760,1111287,36800,37400,36700,37000,36850,36966.66667,37110,36895,36117.5,0.008174387,-0.01344086
2014.2.26,15760,1134467,36800,37400,36550,37400,37200,37033.33333,37100,37015,36317.5,0.010810811,0.008174387
2014.2.27,15760,1048265,37200,37750,36950,37600,37500,37333.33333,37180,37175,36497.5,0.005347594,0.010810811
2014.2.28,15760,1465622,37450,37550,36600,37000,37300,37333.33333,37140,37190,36582.5,-0.015957447,0.005347594
2014.3.3,15760,956811,36600,37550,36600,37550,37275,37383.33333,37310,37255,36682.5,0.014864865,-0.015957447
2014.3.4,15760,635793,37300,37800,37150,37650,37600,37400,37440,37275,36820,0.002663116,0.014864865
2014.3.5,15760,906061,37800,37850,37300,37550,37600,37583.33333,37470,37285,36947.5,-0.002656042,0.002663116
2014.3.6,15760,1141403,37500,38300,37150,37500,37525,37566.66667,37450,37315,37055,-0.001331558,-0.002656042
2014.3.7,15760,606724,37500,38050,37300,37350,37425,37466.66667,37520,37330,37080,-0.004,-0.001331558
2014.3.10,15760,900825,37250,37300,36450,36500,36925,37116.66667,37310,37310,37077.5,-0.022757697,-0.004
2014.3.11,15760,822132,36650,36900,36100,36400,36450,36750,37060,37250,37072.5,-0.002739726,-0.022757697
2014.3.12,15760,660127,36300,36700,36250,36350,36375,36416.66667,36820,37145,37080,-0.001373626,-0.002739726
2014.3.13,15760,1017329,36650,36700,36200,36250,36300,36333.33333,36570,37010,37092.5,-0.002751032,-0.001373626
2014.3.14,15760,1449967,36500,37400,36100,36750,36500,36450,36450,36985,37087.5,0.013793103,-0.002751032
2014.3.17,15760,733829,36900,36900,36550,36800,36775,36600,36510,36910,37082.5,0.001360544,0.013793103
2014.3.18,15760,1482058,37150,37800,36800,37550,37175,37033.33333,36740,36900,37087.5,0.020380435,0.001360544
2014.3.19,15760,1283984,37750,38200,37600,37800,37675,37383.33333,37030,36925,37105,0.00665779,0.020380435
2014.3.20,15760,1414469,38050,38400,37600,37700,37750,37683.33333,37320,36945,37130,-0.002645503,0.00665779
2014.3.21,15760,952283,37900,38000,37450,37500,37600,37666.66667,37470,36960,37145,-0.00530504,-0.002645503
2014.3.24,15760,864133,37700,38000,36950,37300,37400,37500,37570,37040,37175,-0.005333333,-0.00530504
2014.3.25,15760,1140966,37150,37700,36750,37700,37500,37500,37600,37170,37210,0.010723861,-0.005333333
2014.3.26,15760,931183,37800,38050,37300,37650,37675,37550,37570,37300,37222.5,-0.00132626,0.010723861
2014.3.27,15760,1026371,37600,37900,37200,37250,37450,37533.33333,37480,37400,37205,-0.01062417,-0.00132626
2014.3.28,15760,922085,37500,37500,36650,36900,37075,37266.66667,37360,37415,37200,-0.009395973,-0.01062417
2014.3.31,15760,1293325,36900,37300,36250,36450,36675,36866.66667,37190,37380,37145,-0.012195122,-0.009395973
2014.4.1,15760,1008421,36500,37150,36500,37150,36800,36833.33333,37080,37340,37120,0.01920439,-0.012195122
2014.4.2,15760,849450,37250,37650,37200,37650,37400,37083.33333,37080,37325,37125,0.01345895,0.01920439
2014.4.3,15760,1536422,37850,38200,37650,37850,37750,37550,37200,37340,37142.5,0.005312085,0.01345895
2014.4.4,15760,1686342,37950,38000,37050,37100,37475,37533.33333,37240,37300,37130,-0.019815059,0.005312085
2014.4.7,15760,893553,37100,37900,37000,37500,37300,37483.33333,37450,37320,37180,0.010781671,-0.019815059
2014.4.8,15760,765719,37450,37800,37150,37350,37425,37316.66667,37490,37285,37227.5,-0.004,0.010781671
2014.4.9,15760,2216442,37500,38900,37450,38850,38100,37900,37730,37405,37352.5,0.040160643,-0.004
2014.4.10,15760,1036055,38950,39250,38300,38700,38775,38300,37900,37550,37475,-0.003861004,0.040160643
2014.4.11,15760,2271501,38650,39800,38500,39700,39200,39083.33333,38420,37830,37622.5,0.025839793,-0.003861004
2014.4.14,15760,791555,39450,39700,39050,39250,39475,39216.66667,38770,38110,37745,-0.011335013,0.025839793
2014.4.15,15760,1390118,39250,39800,38800,39500,39375,39483.33333,39200,38345,37842.5,0.006369427,-0.011335013
2014.4.16,15760,1186102,39300,39500,38800,39150,39325,39300,39260,38495,37910,-0.008860759,0.006369427
2014.4.17,15760,1218818,39100,39350,38850,39150,39150,39266.66667,39350,38625,37982.5,0,-0.008860759
2014.4.18,15760,794188,39400,39600,38900,39000,39075,39100,39210,38815,38057.5,-0.003831418,0
2014.4.21,15760,385946,39150,39250,38900,39000,39000,39050,39160,38965,38142.5,0,-0.003831418
2014.4.22,15760,1041555,39350,40000,38950,39950,39475,39316.66667,39250,39225,38255,0.024358974,0
2014.4.23,15760,545899,39950,40000,39700,39900,39925,39616.66667,39400,39330,38367.5,-0.001251564,0.024358974
2014.4.24,15760,1218433,39950,40500,39800,40500,40200,40116.66667,39670,39510,38530,0.015037594,-0.001251564
2014.4.25,15760,1420926,40200,40300,38900,38900,39700,39766.66667,39650,39430,38630,-0.039506173,0.015037594
2014.4.28,15760,977481,38850,39850,38850,39050,38975,39483.33333,39660,39410,38760,0.003856041,-0.039506173
2014.4.29,15760,529920,39100,39600,39050,39550,39300,39166.66667,39580,39415,38880,0.012804097,0.003856041
2014.4.30,15760,716422,39550,39800,39150,39500,39525,39366.66667,39500,39450,38972.5,-0.001264223,0.012804097
2014.5.2,15760,1066222,40400,40450,39650,40350,39925,39800,39470,39570,39097.5,0.021518987,-0.001264223
2014.5.7,15760,1630549,40700,40900,39950,40750,40550,40200,39840,39745,39280,0.009913259,0.021518987
2014.5.8,15760,2050568,41200,41600,40550,41500,41125,40866.66667,40330,39995,39480,0.018404908,0.009913259
2014.5.9,15760,1689020,41850,41850,41250,41350,41425,41200,40690,40135,39680,-0.003614458,0.018404908
2014.5.12,15760,1878216,41400,42100,40950,41000,41175,41283.33333,40990,40245,39787.5,-0.008464329,-0.003614458
2014.5.13,15760,2287449,41300,41350,40500,40800,40900,41050,41080,40275,39892.5,-0.004878049,-0.008464329
2014.5.14,15760,945227,41100,41900,40950,41900,41350,41233.33333,41310,40575,40002.5,0.026960784,-0.004878049
2014.5.15,15760,999613,41800,42000,41150,41500,41700,41400,41310,40820,40115,-0.009546539,0.026960784
2014.5.16,15760,796049,41500,41800,41200,41800,41650,41733.33333,41400,41045,40230,0.007228916,-0.009546539
2014.5.19,15760,1056181,42000,42000,41550,41850,41825,41716.66667,41570,41280,40365,0.001196172,0.007228916
2014.5.20,15760,890863,41500,41700,41300,41450,41650,41700,41700,41390,40480,-0.009557945,0.001196172
2014.5.21,15760,914599,41300,41600,41000,41600,41525,41633.33333,41640,41475,40610,0.003618818,-0.009557945
2014.5.22,15760,681959,41500,41700,41000,41250,41425,41433.33333,41590,41450,40722.5,-0.008413462,0.003618818
2014.5.23,15760,1385938,41400,41450,40400,40900,41075,41250,41410,41405,40770,-0.008484848,-0.008413462
2014.5.26,15760,2948195,41250,41250,39250,39300,40100,40483.33333,40900,41235,40740,-0.039119804,-0.008484848
2014.5.27,15760,1183145,39750,40100,39500,39800,39550,40000,40570,41135,40705,0.012722646,-0.039119804
2014.5.28,15760,1068368,40200,40550,39900,40400,40100,39833.33333,40330,40985,40780,0.015075377,0.012722646
2014.5.29,15760,1937797,40400,40400,38700,39100,39750,39766.66667,39900,40745,40782.5,-0.032178218,0.015075377
2014.5.30,15760,1421393,39200,39350,38300,39100,39100,39533.33333,39540,40475,40760,0,-0.032178218
2014.6.2,15760,1059591,39450,40000,39150,39350,39225,39183.33333,39550,40225,40752.5,0.006393862,0
2014.6.3,15760,1445228,39000,39800,38500,39550,39450,39333.33333,39500,40035,40712.5,0.005082592,0.006393862
2014.6.5,15760,1249609,40000,40000,39600,39750,39650,39550,39370,39850,40662.5,0.00505689,0.005082592
2014.6.9,15760,1133519,39950,40150,38650,38900,39325,39400,39330,39615,40532.5,-0.021383648,0.00505689
2014.6.10,15760,1974377,39350,39450,37550,38500,38700,39050,39210,39375,40390,-0.010282776,-0.021383648
2014.6.11,15760,946682,38300,38500,37850,38250,38375,38550,38990,39270,40252.5,-0.006493506,-0.010282776
2014.6.12,15760,1284295,38600,39250,38350,38850,38550,38533.33333,38850,39175,40155,0.015686275,-0.006493506
2014.6.13,15760,1508224,38850,38900,37700,37700,38275,38266.66667,38440,38905,39945,-0.02960103,0.015686275
2014.6.16,15760,1772695,37600,37650,36750,37150,37425,37900,38090,38710,39727.5,-0.014588859,-0.02960103
2014.6.17,15760,962548,37300,37850,37250,37500,37325,37450,37890,38550,39512.5,0.009421265,-0.014588859
2014.6.18,15760,1473210,37250,38500,36650,38500,38000,37716.66667,37940,38465,39345,0.026666667,0.009421265
2014.6.19,15760,1286934,38700,39000,38100,39000,38750,38333.33333,37970,38410,39222.5,0.012987013,0.026666667
2014.6.20,15760,940987,38750,38950,38250,38800,38900,38766.66667,38190,38315,39082.5,-0.005128205,0.012987013
2014.6.23,15760,783170,38500,39000,38200,38500,38650,38766.66667,38460,38275,38945,-0.007731959,-0.005128205
2014.6.24,15760,1690334,38300,40000,38300,39900,39200,39066.66667,38940,38415,38895,0.036363636,-0.007731959
2014.6.25,15760,966932,39900,40000,39600,39700,39800,39366.66667,39180,38560,38915,-0.005012531,0.036363636
2014.6.26,15760,5498262,38400,38800,36950,37050,38375,38883.33333,38790,38380,38777.5,-0.06675063,-0.005012531
2014.6.27,15760,1410048,37100,37800,36900,37500,37275,38083.33333,38530,38360,38632.5,0.012145749,-0.06675063
2014.6.30,15760,1000622,37800,37850,37100,37300,37400,37283.33333,38290,38375,38542.5,-0.005333333,0.012145749
2014.7.1,15760,747354,37200,37800,37100,37800,37550,37533.33333,37870,38405,38477.5,0.013404826,-0.005333333
2014.7.2,15760,756347,37800,37900,37450,37900,37850,37666.66667,37510,38345,38405,0.002645503,0.013404826
2014.7.3,15760,770195,37750,37900,37350,37800,37850,37833.33333,37660,38225,38317.5,-0.002638522,0.002645503
2014.7.4,15760,818627,37800,37900,37100,37250,37525,37650,37610,38070,38192.5,-0.014550265,-0.002638522
2014.7.7,15760,468291,37350,37600,37300,37550,37400,37533.33333,37660,37975,38125,0.008053691,-0.014550265
2014.7.8,15760,1117353,37550,37550,36750,37300,37425,37366.66667,37560,37715,38065,-0.00665779,0.008053691
2014.7.9,15760,884158,37250,37750,36800,36800,37050,37216.66667,37340,37425,37992.5,-0.013404826,-0.00665779
2014.7.10,15760,1951177,37250,38550,37100,38550,37675,37550,37490,37575,37977.5,0.047554348,-0.013404826
2014.7.11,15760,1057970,38100,38450,37800,38150,38350,37833.33333,37670,37640,38000,-0.010376135,0.047554348
2014.7.14,15760,496707,38300,38500,38050,38300,38225,38333.33333,37820,37740,38057.5,0.003931848,-0.010376135
2014.7.15,15760,1022495,38200,38400,38000,38050,38175,38166.66667,37970,37765,38085,-0.006527415,0.003931848
2014.7.16,15760,1315291,38250,39200,37900,38000,38025,38116.66667,38210,37775,38060,-0.00131406,-0.006527415
2014.7.17,15760,945218,38200,38250,37500,37900,37950,37983.33333,38080,37785,38005,-0.002631579,-0.00131406
2014.7.18,15760,647459,37650,38050,37550,37850,37875,37916.66667,38020,37845,37957.5,-0.001319261,-0.002631579
2014.7.21,15760,1179879,37900,39050,37900,39000,38425,38250,38160,37990,37982.5,0.030383091,-0.001319261
2014.7.22,15760,891865,39050,39400,38800,39050,39025,38633.33333,38360,38165,37940,0.001282051,0.030383091
2014.7.23,15760,969125,39350,39400,38750,39300,39175,39116.66667,38620,38415,37920,0.006402049,0.001282051
2014.7.24,15760,819957,39500,39500,38750,38750,39025,39033.33333,38790,38435,38005,-0.013994911,0.006402049
2014.7.25,15760,723067,38950,39250,38350,38350,38550,38800,38890,38455,38047.5,-0.010322581,-0.013994911
2014.7.28,15760,2844380,38750,41000,38600,40750,39550,39283.33333,39240,38700,38220,0.062581486,-0.010322581
2014.7.29,15760,2144479,40900,41750,40600,41250,41000,40116.66667,39680,39020,38392.5,0.012269939,0.062581486
2014.7.30,15760,2184259,41600,42450,41500,42450,41850,41483.33333,40310,39465,38620,0.029090909,0.012269939
2014.7.31,15760,1738681,42450,43650,42050,42450,42450,42050,41050,39920,38852.5,0,0.029090909
2014.8.1,15760,1296219,42450,43500,42100,43100,42775,42666.66667,42000,40445,39145,0.015312132,0
2014.8.4,15760,1202765,43800,43850,41800,42700,42900,42750,42390,40815,39402.5,-0.009280742,0.015312132
2014.8.5,15760,1283147,42900,43450,41800,43350,43025,43050,42810,41245,39705,0.015222482,-0.009280742
2014.8.6,15760,2031488,43000,44400,42750,44250,43800,43433.33333,43170,41740,40077.5,0.020761246,0.015222482
2014.8.7,15760,2248184,44150,44700,43500,44000,44125,43866.66667,43480,42265,40350,-0.005649718,0.020761246
2014.8.8,15760,2662900,44200,44800,43050,44350,44175,44200,43730,42865,40660,0.007954545,-0.005649718
2014.8.11,15760,863386,44300,44850,43250,43350,43850,43900,43860,43125,40912.5,-0.022547914,0.007954545
2014.8.12,15760,1391897,43200,44100,42400,43600,43475,43766.66667,43910,43360,41190,0.005767013,-0.022547914
2014.8.13,15760,1145434,43600,44200,43400,43650,43625,43533.33333,43790,43480,41472.5,0.001146789,0.005767013
2014.8.14,15760,800750,43500,44250,42700,43050,43350,43433.33333,43600,43540,41730,-0.013745704,0.001146789
2014.8.18,15760,748425,43100,43300,42700,42900,42975,43200,43310,43520,41982.5,-0.003484321,-0.013745704
2014.8.19,15760,1183532,43000,44300,43000,43950,43425,43300,43430,43645,42230,0.024475524,-0.003484321
2014.8.20,15760,1231743,44350,44350,42750,43000,43475,43283.33333,43310,43610,42427.5,-0.021615472,0.024475524
2014.8.21,15760,3465895,41900,42000,40750,41100,42050,42683.33333,42800,43295,42517.5,-0.044186047,-0.021615472
2014.8.22,15760,1280493,41500,42050,41300,42000,41550,42033.33333,42590,43095,42680,0.02189781,-0.044186047
2014.8.25,15760,703745,42000,42200,41500,42200,42100,41766.66667,42450,42880,42872.5,0.004761905,0.02189781
2014.8.26,15760,1026474,42150,42600,41600,42600,42400,42266.66667,42180,42805,42965,0.009478673,0.004761905
2014.8.27,15760,1466179,42050,42350,41650,41950,42275,42250,41970,42640,43000,-0.015258216,0.009478673
2014.8.28,15760,744191,41750,42200,41750,42000,41975,42183.33333,42150,42475,42977.5,0.001191895,-0.015258216
2014.8.29,15760,927036,42050,42200,41350,42200,42100,42050,42190,42390,42965,0.004761905,0.001191895
2014.9.1,15760,457536,42300,42700,41850,42150,42175,42116.66667,42180,42315,42917.5,-0.001184834,0.004761905
2014.9.2,15760,781075,41950,42050,41650,41950,42050,42100,42050,42115,42880,-0.004744958,-0.001184834
2014.9.3,15760,1751052,41850,43400,41850,43350,42650,42483.33333,42330,42150,42880,0.033373063,-0.004744958
2014.9.4,15760,1700205,43450,43450,42550,43150,43250,42816.66667,42560,42355,42825,-0.00461361,0.033373063
2014.9.5,15760,1206865,42800,43100,42300,42300,42725,42933.33333,42580,42385,42740,-0.019698725,-0.00461361
2014.9.11,15760,2037362,43000,43600,42150,42600,42450,42683.33333,42670,42425,42652.5,0.007092199,-0.019698725
2014.9.12,15760,2456815,42800,44350,42750,43500,43050,42800,42980,42515,42660,0.021126761,0.007092199
2014.9.15,15760,1299604,44000,44250,42850,43800,43650,43300,43070,42700,42670,0.006896552,0.021126761
2014.9.16,15760,1817922,43150,43400,42150,42950,43375,43416.66667,43030,42795,42635,-0.019406393,0.006896552
2014.9.17,15760,1057828,43250,44100,43000,43850,43400,43533.33333,43340,42960,42675,0.020954598,-0.019406393
2014.9.18,15760,8467447,44700,47500,43500,46400,45125,44400,44100,43385,42850,0.058152794,0.020954598
2014.9.19,15760,4330113,47050,47300,45150,45300,45850,45183.33333,44460,43720,42917.5,-0.023706897,0.058152794
2014.9.22,15760,1482999,45300,45900,44900,45500,45400,45733.33333,44800,43935,43042.5,0.004415011,-0.023706897
2014.9.23,15760,2163903,44800,46050,44800,45000,45250,45266.66667,45210,44120,43237.5,-0.010989011,0.004415011
2014.9.24,15760,2157723,45000,47300,45000,47050,46025,45850,45850,44595,43490,0.045555556,-0.010989011
2014.9.25,15760,2047105,47500,48100,46650,47650,47350,46566.66667,46100,45100,43762.5,0.012752391,0.045555556
2014.9.26,15760,1302613,47300,47450,46600,47150,47400,47283.33333,46470,45465,43990,-0.010493179,0.012752391
2014.9.29,15760,1016263,47000,47350,46650,47150,47150,47316.66667,46800,45800,44250,0,-0.010493179
2014.9.30,15760,1797002,47050,48550,46850,48200,47675,47500,47440,46325,44560,0.022269353,0
2014.10.1,15760,1755808,48700,49250,47900,48750,48475,48033.33333,47780,46815,44887.5,0.011410788,0.022269353
2014.10.2,15760,1486139,48500,49250,48100,48550,48650,48500,47960,47030,45207.5,-0.004102564,0.011410788
2014.10.6,15760,2572942,49250,49700,46850,47000,47775,48100,47930,47200,45460,-0.03192585,-0.004102564
2014.10.7,15760,1114464,47400,48850,46550,48350,47675,47966.66667,48170,47485,45710,0.028723404,-0.03192585
2014.10.8,15760,1109705,48200,49350,47900,48600,48475,47983.33333,48250,47845,45982.5,0.005170631,0.028723404
2014.10.10,15760,952935,49050,49150,48600,48700,48650,48550,48240,48010,46302.5,0.002057613,0.005170631
2014.10.13,15760,2047813,48650,50200,48600,49450,49075,48916.66667,48420,48190,46645,0.015400411,0.002057613
2014.10.14,15760,2890209,49100,49200,47000,47150,48300,48433.33333,48450,48190,46827.5,-0.046511628,0.015400411
2014.10.15,15760,3252036,47150,47600,45800,46500,46825,47700,48080,48125,46962.5,-0.01378579,-0.046511628
2014.10.16,15760,2511636,46350,48500,46250,48100,47300,47250,47980,48115,47220,0.034408602,-0.01378579
2014.10.17,15760,1675353,48300,48400,46850,47250,47675,47283.33333,47690,47965,47390,-0.017671518,0.034408602
2014.10.20,15760,762458,47450,48400,47400,48100,47675,47816.66667,47420,47920,47475,0.017989418,-0.017671518
2014.10.21,15760,914731,48100,49100,47500,48450,48275,47933.33333,47680,48065,47632.5,0.007276507,0.017989418
2014.10.22,15760,1196575,48100,48650,47700,47900,48175,48150,47960,48020,47752.5,-0.011351909,0.007276507
2014.10.23,15760,1874367,47600,48000,46350,46400,47150,47583.33333,47620,47800,47822.5,-0.03131524,-0.011351909
2014.10.24,15760,22529571,45750,47200,45650,46550,46475,46950,47480,47585,47797.5,0.003232759,-0.03131524
2014.10.27,15760,1606372,47350,47450,45850,46450,46500,46466.66667,47150,47285,47737.5,-0.002148228,0.003232759
2014.10.28,15760,1529100,46450,47050,46100,46450,46450,46483.33333,46750,47215,47702.5,0,-0.002148228
2014.10.29,15760,1845761,46100,46950,45850,46550,46500,46483.33333,46480,47220,47672.5,0.002152853,0
2014.10.30,15760,1612919,46200,46850,45300,46000,46275,46333.33333,46400,47010,47562.5,-0.011815252,0.002152853
2014.10.31,15760,1414179,46500,46800,46000,46450,46225,46333.33333,46380,46930,47447.5,0.009782609,-0.011815252
2014.11.3,15760,1184881,47100,47150,45600,45900,46175,46116.66667,46270,46710,47315,-0.011840689,0.009782609
2014.11.4,15760,2029308,46300,47800,46100,47350,46625,46566.66667,46450,46600,47332.5,0.031590414,-0.011840689
2014.11.5,15760,2115478,48200,48950,47600,47700,47525,46983.33333,46680,46580,47300,0.007391763,0.031590414
2014.11.6,15760,1289421,47800,48450,46850,47250,47475,47433.33333,46930,46665,47232.5,-0.009433962,0.007391763
2014.11.7,15760,1129816,47050,48250,46700,46950,47100,47300,47030,46705,47145,-0.006349206,-0.009433962
2014.11.10,15760,1668722,47350,48150,46250,46550,46750,46916.66667,47160,46715,47000,-0.008519702,-0.006349206
2014.11.11,15760,1638167,46800,47750,46150,46900,46725,46800,47070,46760,46987.5,0.007518797,-0.008519702
2014.11.12,15760,4036085,47650,47800,44600,44600,45750,46016.66667,46450,46565,46892.5,-0.049040512,0.007518797
2014.11.13,15760,2075700,45100,45850,44600,45150,44875,45550,46030,46480,46745,0.012331839,-0.049040512
2014.11.14,15760,1487434,44700,45750,44700,45100,45125,44950,45660,46345,46637.5,-0.00110742,0.012331839
2014.11.17,15760,1816211,44950,45650,43150,44100,44600,44783.33333,45170,46165,46437.5,-0.022172949,-0.00110742
2014.11.18,15760,1562449,44450,45250,43750,44050,44075,44416.66667,44600,45835,46217.5,-0.001133787,-0.022172949
2014.11.19,15760,1323346,44600,45400,44150,45400,44725,44516.66667,44760,45605,46092.5,0.030646992,-0.001133787
2014.11.20,15760,881733,45450,45650,45000,45300,45350,44916.66667,44790,45410,46037.5,-0.002202643,0.030646992
2014.11.21,15760,1005530,45300,45800,44650,45400,45350,45366.66667,44850,45255,45980,0.002207506,-0.002202643
2014.11.24,15760,3173073,45950,45950,43400,43800,44600,44833.33333,44790,44980,45847.5,-0.035242291,0.002207506
2014.11.25,15760,1465083,44200,44950,43950,44950,44375,44716.66667,44970,44785,45772.5,0.026255708,-0.035242291
2014.11.26,15760,1090533,45300,45650,44200,44250,44600,44333.33333,44740,44750,45657.5,-0.015572859,0.026255708
2014.11.27,15760,1134484,44500,44600,43650,44500,44375,44566.66667,44580,44685,45582.5,0.005649718,-0.015572859
2014.11.28,15760,2285440,45300,46200,45200,46000,45250,44916.66667,44700,44775,45560,0.033707865,0.005649718
2014.12.1,15760,2439315,46250,47600,46050,46750,46375,45750,45290,45040,45602.5,0.016304348,0.033707865
2014.12.2,15760,1548918,46300,46700,45900,46100,46425,46283.33333,45520,45245,45540,-0.013903743,0.016304348
2014.12.3,15760,1113399,46900,46900,46200,46800,46450,46550,46030,45385,45495,0.015184382,-0.013903743
2014.12.4,15760,866985,46950,47100,46300,46900,46850,46600,46510,45545,45477.5,0.002136752,0.015184382
2014.12.5,15760,1300277,46650,46900,45550,46100,46500,46600,46530,45615,45435,-0.017057569,0.002136752
2014.12.8,15760,969639,45800,46400,44850,45250,45675,46083.33333,46230,45760,45370,-0.018438178,-0.017057569
2014.12.9,15760,972819,46000,46400,45850,46150,45700,45833.33333,46240,45880,45332.5,0.019889503,-0.018438178
2014.12.10,15760,1379011,46750,46900,46250,46850,46500,46083.33333,46250,46140,45445,0.015167931,0.019889503
2014.12.11,15760,1305601,46950,47350,46000,46000,46425,46333.33333,46070,46290,45487.5,-0.01814301,0.015167931
2014.12.12,15760,1270062,46000,46950,45700,46850,46425,46566.66667,46220,46375,45575,0.018478261,-0.01814301
2014.12.15,15760,5927494,46900,47700,40050,44500,45675,45783.33333,46070,46150,45595,-0.050160085,0.018478261
2014.12.16,15760,9403580,42100,43000,40150,40350,42425,43900,44910,45575,45410,-0.093258427,-0.050160085
2014.12.17,15760,3552063,41200,41450,40600,41000,40675,41950,43740,44995,45190,0.016109046,-0.093258427
2014.12.18,15760,2113398,41400,41700,41000,41000,41000,40783.33333,42740,44405,44975,0,0.016109046
2014.12.19,15760,3667685,41750,43750,41600,43350,42175,41783.33333,42040,44130,44872.5,0.057317073,0
2014.12.22,15760,2308995,43650,44500,42200,44500,43925,42950,42040,44055,44907.5,0.026528258,0.057317073
