company,year,PROFIT,INTEREST,GAS,ROE,EPS,BPS,PER,PBR,PSR,DR,ASSET,SALES,OPERATION_PROFIT,CASH_FLOW
진도,2015,0.23739130434782618,1.629,44.06,3.96,299.42,7138.07,16.69895,0.70047,0.44749,69.54,150834580.15,121729207.41,5154400.53,4100098.94
동국실업,2015,-0.03055767761650119,1.629,44.06,2.75,173.67,6461.36,14.79818,0.39775,0.10875,212.89,570697475.68,622316659.34,12849278.4,34849468.07
한국종합기술,2015,0.07273068971997754,1.629,44.06,0.97,107.87,11086.44,50.33837,0.48979,0.32316,85.88,225647092.72,183988184.89,3509690.8,3313027.95
WISCOM,2015,-0.16458760007447404,1.629,44.06,2.36,185.86,7847.34,26.68675,0.63206,0.52807,10.79,130630752.97,141133193.41,2150383.4,5646456.79
한국석유,2015,0.11657372435367597,1.629,44.06,11.77,22504.07,197369.25,4.4392,0.50616,0.16834,85.93,240164601.57,388817022.15,18155305.88,17139152.13
덕성,2015,0.09086313661064072,1.629,44.06,0.83,33.32,3985.9,262.60504,2.19524,1.78325,53.19,97271143.1,76938066.32,544751.56,2747804.14
문배철강,2015,0.14365351629502565,1.629,44.06,6.82,279.64,4303.05,8.95795,0.58215,0.44577,23.27,104199405.75,115219458.94,1067441.59,6155023.45
한국프랜지,2015,-0.05880458585598347,1.629,44.06,5.3,1981.31,35826.18,7.24268,0.40055,0.07717,160.35,717080888.82,1132480679.39,11772708.08,41329931.46
한창제지,2015,0.3865336658354115,1.629,44.06,8.28,56.91,714.67,23.28238,1.854,0.44692,239.49,144766140.48,176897273.59,7643320.58,10251782.95
태양금속,2015,-0.6753355704697986,1.629,44.06,3.95,97.6,2512.88,17.21311,0.66856,0.13931,267.74,370136181.74,482361925.09,13108718.95,17831865.24
부국철강,2015,0.037805782060785775,1.629,44.06,0.1,5.26,5367.0,542.77567,0.53195,0.34477,12.0,120222229.86,165617436.36,3032458.39,788121.75
한익스프레스,2015,0.22926645682222535,1.629,44.06,16.06,6631.15,44322.06,18.09641,2.70746,0.32974,146.71,131657889.23,436704029.82,10965686.51,10320350.17
한창,2015,0.7290794979079498,1.629,44.06,-2.18,23.81,1061.78,216.71567,4.85976,10.35749,98.96,67607183.87,17167064.63,-3350063.84,1117473.14
세화아이엠씨,2015,-0.3276088742810189,1.629,44.06,0.85,138.84,14272.52,67.41573,0.65581,0.48286,95.66,335699226.7,227815364.83,12100997.1,15835396.84
제일연마,2015,-0.20647130647130651,1.629,44.06,3.98,264.14,8319.5,30.81699,0.97842,0.94022,45.77,97389005.95,86575557.58,4130092.67,6460888.79
범양건영,2015,-0.135555852485302,1.629,44.06,30.63,2646.85,9147.33,4.98706,1.44304,0.66348,82.18,79199448.39,65525474.95,59299.65,8948327.52
태경화학,2015,-0.05702453010512898,1.629,44.06,5.58,462.53,8423.64,13.9018,0.76333,1.46504,20.69,117932058.0,50912035.65,5072138.28,7745549.59
평화산업,2015,0.23309258043335523,1.629,44.06,4.95,76.83,1600.64,24.795,1.19015,0.22264,175.6,164280658.4,320039001.26,631391.55,14282067.45
모나미,2015,0.16795665634674917,1.629,44.06,7.97,274.78,3709.21,16.26756,1.20511,0.53886,126.12,162288656.3,142929412.22,9661948.32,8236921.87
덕양산업,2015,-0.23577873675951355,1.629,44.06,3.54,23.35,1893.31,77.51606,0.956,0.06161,359.59,419423210.87,956709477.04,4309337.05,13143330.44
일성건설,2015,0.21672702580353098,1.629,44.06,4.09,701.66,17318.88,15.60585,0.63226,0.25304,182.57,258991786.4,231102049.12,7326226.21,4983564.88
선도전기,2015,0.3670676068021568,1.629,44.06,5.48,235.08,4389.88,11.23022,0.60138,0.50556,72.9,135947961.52,93995671.73,5652881.87,6405282.02
동일제강,2015,0.06958438287153657,1.629,44.06,5.51,577.84,8562.14,5.37346,0.36264,0.33082,12.58,144589505.67,106843648.56,8198151.8,8720539.96
조비,2015,0.013285680988268211,1.629,44.06,4.94,376.06,7977.41,33.63825,1.58573,0.84436,176.68,86659966.83,58827842.0,3647821.88,2003681.32
원림,2015,-0.03326948700866095,1.629,44.06,5.17,1302.33,37590.24,16.20173,0.56132,0.58028,30.63,133313043.95,79995474.13,7046114.76,3782042.45
미래아이앤지,2015,0.30440587449933254,1.629,44.06,2.85,20.55,788.93,126.76399,3.30194,16.30673,6.61,47974557.52,9161387.77,-1461588.64,1457460.75
삼일제약,2015,0.2231281424106537,1.629,44.06,1.07,106.98,10359.19,67.95663,0.70179,0.45367,82.52,99311888.1,88136458.8,1602388.48,3627804.39
금호에이치티,2015,-0.13260481244089528,1.629,44.06,20.74,1470.73,8257.3,6.73135,1.19894,0.5088,52.2,123875646.07,203071984.48,20339189.05,22173550.3
남영비비안,2015,-0.13670500998193746,1.629,44.06,4.69,1012.29,21668.66,9.97738,0.46611,0.34627,22.84,178009473.56,200322459.16,-7593009.16,9425875.89
콤텍시스템,2015,0.11456310679611659,1.629,44.06,3.33,54.85,1672.11,43.48222,1.42634,0.51928,99.53,107817629.13,146291127.34,701615.26,3497605.93
유엔젤,2015,-0.01642066420664212,1.629,44.06,2.09,110.96,4766.78,51.18962,1.19158,1.82108,17.84,62111451.5,41156826.6,643152.81,2483032.49
평화홀딩스,2015,0.08822652757078986,1.629,44.06,0.71,36.38,9446.12,96.75646,0.37264,0.08966,188.05,454722206.25,574194658.72,5335084.09,27000768.89
인팩,2015,-0.009865999116477675,1.629,44.06,10.9,1057.06,10062.87,6.03561,0.63401,0.28639,86.88,189362683.22,222771172.64,9236309.3,17504927.37
화천기계,2015,-0.20436626250579737,1.629,44.06,1.83,1048.75,58183.31,25.2205,0.4546,0.25088,26.56,159783819.5,231946057.85,3762562.5,5295672.33
까뮤이앤씨,2015,0.13339095361567277,1.629,44.06,12.69,1144.8,10140.38,10.30748,1.16366,0.4025,182.76,129465384.78,132370311.22,4029705.78,5700708.56
국동,2015,-0.19263267121257044,1.629,44.06,17.49,1114.88,6679.37,9.05927,1.51212,0.27852,200.26,93758552.43,170296068.32,8655834.12,6475660.47
MH에탄올,2015,-0.22012703453751492,1.629,44.06,14.06,1054.22,7966.13,8.30946,1.09966,1.28281,36.47,78996051.56,50386203.01,11092013.28,8912375.28
다우인큐브,2015,-0.1297872340425532,1.629,44.06,32.45,559.13,2033.03,7.42225,2.04129,2.32128,39.39,42294542.7,28305620.14,478299.0,9748551.57
진양산업,2015,0.48442789438050093,1.629,44.06,15.23,408.62,2809.29,7.39073,1.075,0.89785,17.88,43050955.86,43726798.03,6969779.1,5975769.25
에쓰씨엔지니어링,2015,-0.10214827295703455,1.629,44.06,5.25,222.74,2015.32,22.89665,2.53062,0.12637,245.56,403709398.72,410707049.28,2952041.96,9617883.23
이스타코,2015,-0.36571657968687277,1.629,44.06,2.42,27.34,1225.72,53.40161,1.19114,2.61358,123.44,115417616.22,23937806.64,-1861115.81,1837818.35
한성기업,2015,0.13396080453842196,1.629,44.06,4.46,439.39,10483.9,20.46018,0.85751,0.16892,301.71,214603274.12,291547286.66,4728949.06,5499030.71
세우글로벌,2015,0.4249221183800622,1.629,44.06,2.01,26.38,1337.48,85.29189,1.68227,1.34676,16.71,36979513.71,39587325.06,1585590.72,1511650.34
한솔로지스틱스,2015,-0.2151242151242151,1.629,44.06,76.12,1751.31,2455.73,1.96424,1.40081,0.29467,123.11,90195689.16,374865356.83,639835.36,59175386.0
부산산업,2015,0.318408292927604,1.629,44.06,15.27,4604.02,39679.69,7.25453,0.84174,0.32263,101.87,114238770.83,109323137.51,11148967.42,11998108.0
엔케이물산,2015,-0.31591737545565,1.629,44.06,6.68,64.74,1171.68,18.38122,1.01564,1.4803,15.89,45800754.16,27036654.28,-557356.64,2280791.89
경인전자,2015,0.016306887206803067,1.629,44.06,2.28,850.17,40415.48,23.11302,0.4862,1.08923,7.74,64239944.39,28337543.3,1670956.04,1956980.0
한솔PNS,2015,0.33890577507598785,1.629,44.06,4.74,72.75,1570.8,22.26804,1.03132,0.18409,161.41,113295771.07,242797603.52,1617202.53,3354920.47
일정실업,2015,0.1079088471849865,1.629,44.06,12.98,5929.2,48012.69,5.01754,0.61963,0.5242,19.89,69075802.85,68103444.69,3612171.0,9047836.28
진양화학,2015,0.05340288127173376,1.629,44.06,8.54,213.92,2516.14,15.42633,1.31153,0.55936,40.86,42532148.75,70795247.44,2861570.42,3654167.94
씨아이테크,2015,-0.044230769230769185,1.629,44.06,4.6,32.12,806.71,30.32379,1.20737,1.57539,37.19,40189896.79,21279199.57,1011734.44,1504049.08
한국주강,2015,0.09736030167980791,1.629,44.06,2.05,119.96,5928.37,22.0907,0.447,0.88975,6.53,70437858.34,33683008.55,1723400.73,2181693.35
태원물산,2015,0.38046695166063804,1.629,44.06,2.14,88.96,4283.63,41.36691,0.85908,0.91726,37.43,43650058.8,30490729.06,243467.6,1411399.52
신화실업,2015,0.33767139205205665,1.629,44.06,5.0,1590.41,32445.08,13.20414,0.64725,0.44593,76.51,69573297.91,57212357.38,2633028.31,2798273.1
삼성전자,2016,0.5919073835906012,1.566,11.15,12.22,136760.45,1217018.98,13.17632,1.48067,1.46312,35.87,262174324000.0,201866745000.0,29240672000.0,43128620000.0
SK하이닉스,2016,0.8463034446179687,1.566,11.15,13.04,4057.37,34050.53,11.01699,1.31275,1.89218,34.1,32216026000.0,17197975000.0,3276746000.0,7410229000.0
현대차,2016,0.08457454069938719,1.566,11.15,8.22,18938.14,241103.0,7.70931,0.60555,0.44506,147.2,178835928000.0,93649024000.0,5193500000.0,8765261000.0
LG화학,2016,0.17125289937778443,1.566,11.15,9.43,17335.91,188806.93,15.05545,1.38236,0.93362,45.81,20487060000.0,20659296000.0,1991920000.0,2617817000.0
POSCO,2016,0.3470231745239123,1.566,11.15,2.31,15636.65,503595.6,16.46772,0.51132,0.42293,74.01,79762994519.61,53083512926.4,2844324579.0,4577156345.99
삼성생명,2016,0.09237666489574892,1.566,11.15,8.26,10271.34,143773.03,10.95281,0.78248,0.73944,834.89,264653801000.0,16768276000.0,986521000.0,2357099000.0
삼성물산,2016,-0.04630920963231555,1.566,11.15,0.11,561.15,105657.26,223.64787,1.1878,0.85438,110.65,44458515389.66,28102683822.62,139524591.27,606986633.98
NAVER,2016,0.11574455084183621,1.566,11.15,23.72,22731.94,150192.03,34.093,5.16006,6.35059,54.27,6370635180.59,4022629619.98,1102040475.79,912259190.19
현대모비스,2016,-0.028190407939116868,1.566,11.15,11.24,31205.47,296189.03,8.46006,0.89132,0.67168,46.06,41711608000.0,38261745000.0,2904692000.0,3684093000.0
한국전력,2016,-0.23456034560345607,1.566,11.15,10.14,10979.71,111725.4,4.01195,0.39427,0.46982,143.44,177837042000.0,60190384000.0,12001599000.0,16009569000.0
KB금융,2016,0.48045893584947796,1.566,11.15,7.28,5457.97,75864.96,7.84174,0.56416,0.66299,1101.72,375673656000.0,10021882000.0,1676948000.0,2433182000.0
신한지주,2016,0.20247772010576837,1.566,11.15,8.89,5810.25,65604.65,7.78796,0.68974,0.96957,1146.43,395680324000.0,11236302000.0,3108642000.0,3034719000.0
SK텔레콤,2016,0.14833800744793346,1.566,11.15,10.54,20756.11,225795.58,10.792,0.99205,1.05823,94.2,31297663000.0,17091816000.0,1535744000.0,4744525000.0
SK,2016,0.15342664157387254,1.566,11.15,6.85,10794.0,197625.15,21.26181,1.16129,0.19467,143.46,103047337000.0,83617494000.0,5298179000.0,5978785000.0
SK이노베이션,2016,0.14584631291507044,1.566,11.15,9.74,17834.46,183956.03,8.21443,0.79639,0.34739,77.99,32581330983.0,39520538747.0,3228337172.0,2585698325.0
LG생활건강,2016,-0.02055646973329217,1.566,11.15,24.46,32070.46,146926.87,26.72241,5.83283,2.49165,71.78,4502162481.98,6094059406.13,880936617.53,701915430.58
아모레퍼시픽,2016,-0.22945277452733015,1.566,11.15,17.77,9262.37,56221.61,34.71034,5.71844,3.93038,32.98,5181577129.74,5645440160.7,848103454.1,820455633.79
KT&G,2016,-0.06942226234289284,1.566,11.15,18.31,8968.25,53709.13,11.26195,1.8805,3.07921,37.85,9812585141.47,4503279695.37,1470101185.76,1389462594.98
LG전자,2016,0.3778035576179428,1.566,11.15,0.96,425.14,66536.16,121.37178,0.77552,0.16853,183.42,37855269000.0,55367033000.0,1337763000.0,1819861000.0
삼성SDI,2016,0.5702910594874571,1.566,11.15,1.9,3117.34,155914.79,34.96571,0.6991,1.47509,35.9,14900311234.21,5200822510.21,-926332634.0,674412253.32
삼성에스디에스,2016,-0.046823971502575334,1.566,11.15,10.22,5994.72,66456.88,23.27048,2.09911,1.31955,29.31,6842003858.38,8180186860.84,627092295.27,828764984.0
LG,2016,0.13812645509128774,1.566,11.15,7.93,6111.24,78902.64,9.81797,0.76043,0.98386,37.06,19489442000.0,10725374000.0,1344692000.0,1371644000.0
하나금융지주,2016,0.5943725379853686,1.566,11.15,6.04,4494.81,75971.15,6.95246,0.41134,0.26735,1388.57,348177491000.0,8381809000.0,1614107000.0,1819806000.0
S-Oil,2016,0.2774644958471455,1.566,11.15,20.46,10337.18,54830.21,8.19372,1.54477,0.6051,118.4,13959027000.0,16321843000.0,1616889000.0,1492110000.0
기아차,2016,-0.17448473542927345,1.566,11.15,10.85,6795.48,66102.7,5.7759,0.59377,0.30183,91.46,50889260000.0,52712906000.0,2461480000.0,4441216000.0
삼성화재,2016,-0.03611408410931494,1.566,11.15,8.16,16966.89,246688.72,15.82494,1.08842,0.62608,519.7,68217504527.0,18665153398.17,1071154369.01,984832391.7
롯데케미칼,2016,0.24107435528648358,1.566,11.15,21.67,53560.62,273172.8,6.88939,1.35079,0.95645,68.78,15866834169.9,13223540873.79,2544253936.08,2464963563.57
아모레G,2016,-0.1308138189941771,1.566,11.15,15.52,4152.34,33440.28,32.03013,3.97724,1.63745,27.33,7088395209.75,6697560669.58,1082811426.06,563431116.69
LG디스플레이,2016,0.16124469589816126,1.566,11.15,7.12,2534.02,36208.58,12.41111,0.86858,0.42459,84.84,24884336000.0,26504074000.0,1311416000.0,3928284000.0
우리은행,2016,0.5171854114951309,1.566,11.15,6.41,1865.78,30207.5,6.8336,0.42208,0.36669,1412.14,310682727000.0,8512312000.0,1574206000.0,1513297000.0
카카오,2016,0.15305659888615475,1.566,11.15,2.08,873.84,50776.8,88.11682,1.51644,3.47079,48.1,5484117180.42,1464232790.32,116135055.81,171452539.92
엔씨소프트,2016,0.45822386967526785,1.566,11.15,14.73,12415.91,93095.79,19.9341,2.65855,5.51817,24.55,2360802861.68,983556873.67,328762462.17,304674052.55
고려아연,2016,-0.034859250566543154,1.566,11.15,10.93,31394.68,295175.55,15.12995,1.60921,1.53283,14.48,6482637891.57,5847513111.73,764684587.88,810948692.27
기업은행,2016,0.13563675532355624,1.566,11.15,6.59,1916.59,27281.61,6.62635,0.46552,0.50205,1323.2,256851380000.0,7778920000.0,1532591000.0,1340545000.0
현대중공업,2016,0.3232403586403487,1.566,11.15,3.93,7172.65,222412.97,20.28539,0.65419,0.28125,175.29,49249175222.0,39317290030.0,1641853272.0,1436987490.0
삼성전기,2016,0.5830619512845416,1.566,11.15,0.53,189.53,56530.68,268.03145,0.89863,0.65342,76.66,7662629259.86,6033040463.98,24399516.93,623030194.92
강원랜드,2016,-0.1141232511160436,1.566,11.15,14.54,2124.84,16016.54,16.8248,2.23207,4.50824,22.33,3978987573.61,1696532510.86,618616289.0,529591496.68
KT,2016,0.026861745849087626,1.566,11.15,6.39,2723.31,47112.86,10.79569,0.62403,0.33753,139.06,30587733000.0,22743665000.0,1439979000.0,4132589000.0
코웨이,2016,0.028006537334974713,1.566,11.15,20.1,3167.23,17891.41,27.87925,4.93533,2.85849,66.28,1967707893.35,2376328167.26,338797453.03,476796701.22
미래에셋대우,2016,0.22245949001381726,1.566,11.15,0.31,114.68,9888.85,63.13219,0.73214,0.31665,759.13,57267775961.13,796044203.0,3170687.0,79578042.81
현대제철,2016,0.12931500501969273,1.566,11.15,5.23,6135.55,121394.04,9.29012,0.46955,0.45571,97.93,32389271862.35,16691511903.58,1445002081.55,2206531990.71
한온시스템,2016,-0.3137778356556843,1.566,11.15,16.49,547.26,3423.73,18.82104,3.00841,0.96396,104.77,3859737521.31,5703714576.92,422548148.28,478314219.92
한미사이언스,2016,-0.40269724057520406,1.566,11.15,1.29,136.18,11301.85,448.67088,5.40619,5.3534,49.68,969248669.3,665284666.05,15067311.0,11142581.65
이마트,2016,0.2846112886048988,1.566,11.15,4.97,13496.54,276181.25,13.55903,0.66261,0.3452,89.9,15428184324.98,14777876303.72,546854595.92,832691998.18
한국타이어,2016,0.12032883500065683,1.566,11.15,15.84,7046.22,48036.08,8.23136,1.20743,1.08502,61.4,9621973238.75,6621762292.16,1103227758.75,1375656645.67
한화생명,2016,0.08417721518987342,1.566,11.15,9.49,915.73,10884.07,7.13092,0.59996,0.27443,1203.41,119381135194.5,13066579782.27,520971010.11,975092263.18
한미약품,2016,-0.36027542336338014,1.566,11.15,4.1,2235.3,64085.71,136.67069,4.76705,3.61146,117.42,1596970589.39,882724835.49,26771865.36,62188364.68
롯데쇼핑,2016,0.0992119584422928,1.566,11.15,1.44,5341.06,517811.31,41.47117,0.42776,0.23624,142.79,41915906500.15,29526412572.11,940360642.22,1141359045.67
CJ,2016,-0.11304535533542803,1.566,11.15,5.4,7649.25,124760.22,24.44684,1.49888,0.22761,139.99,27009587950.0,23954197397.0,1252913231.0,1684968199.0
LG유플러스,2016,0.27403585008147746,1.566,11.15,10.63,1128.62,11053.55,10.14513,1.03587,0.43657,148.41,11989117000.0,11451046000.0,746483000.0,2146274000.0
GS,2016,0.21296367406497207,1.566,11.15,10.85,8507.93,73545.67,6.35877,0.7356,0.38056,128.03,20341172000.0,13462426000.0,1754224000.0,805703000.0
CJ제일제당,2016,-0.0452065058818234,1.566,11.15,6.18,19043.83,242223.64,18.77248,1.47591,0.35566,160.15,15766238539.0,14563257246.0,843638184.0,807187288.0
현대글로비스,2016,-0.15126706087576836,1.566,11.15,15.38,13483.03,92725.17,11.45885,1.66621,0.37767,129.12,7967477349.52,15340631691.89,728791166.24,661761582.2
한국항공우주,2016,-0.22026314685608017,1.566,11.15,19.91,2716.6,14830.2,24.66318,4.51781,2.2166,106.2,2980840123.01,2946330610.19,320092409.2,369108463.71
한화케미칼,2016,0.1934914329280526,1.566,11.15,14.83,4595.51,31849.81,5.37481,0.77551,0.43843,152.69,13817913129.3,9258832684.0,779218090.58,1200544446.81
롯데지주,2016,-0.8150384885438112,1.566,11.15,2.86,4911.42,171843.48,36.34387,1.03874,1.12852,55.81,3991836441.08,2248263004.25,127768854.39,166000546.1
DB손해보험,2016,0.000562437807357874,1.566,11.15,12.84,7396.22,59312.41,8.45026,1.05374,0.25927,932.59,44863439973.03,13242171667.43,726080993.56,661825450.82
효성,2016,0.12898769828174994,1.566,11.15,13.0,12971.5,104034.11,11.2169,1.39858,0.42833,267.61,14120801414.92,11929113071.95,1016346708.85,1078888959.57
삼성카드,2016,-0.0554683917062927,1.566,11.15,5.25,3016.1,59680.7,13.16269,0.66521,1.32549,231.1,21904458545.71,2808822078.1,430930725.99,563477946.93
LG이노텍,2016,0.7393886505223863,1.566,11.15,0.28,209.28,75158.95,422.40061,1.17617,0.36357,143.11,4323719057.89,5754565528.57,104825998.0,355771969.52
NH투자증권,2016,0.3499846766779038,1.566,11.15,5.14,786.17,15515.5,12.2747,0.62196,0.32774,824.34,42970595000.0,934752000.0,301947000.0,258859000.0
KCC,2016,-0.05785612695561049,1.566,11.15,2.58,14430.23,575836.78,24.91298,0.62431,1.08726,53.55,9162368431.78,3490487870.76,326583101.6,355625809.52
한샘,2016,-0.01206424054993338,1.566,11.15,26.11,5419.03,25206.32,36.72244,7.89485,2.42085,66.09,899418180.66,1934547148.89,159593398.97,141879224.65
BGF리테일,2016,-0.4615886460516059,1.566,11.15,21.52,3703.58,18649.56,22.08674,4.38616,0.80216,103.53,1917601300.01,5052617836.95,217150209.6,297089465.31
한국금융지주,2016,0.35753281449645713,1.566,11.15,8.13,5019.54,55662.69,8.34738,0.75275,0.43774,966.39,37318213396.09,741240157.43,361881547.75,311554052.7
현대건설,2016,0.17224336610635382,1.566,11.15,9.43,5133.14,56785.67,8.33798,0.75371,0.2534,144.61,19873443000.0,18825015000.0,1158959000.0,762573000.0
현대해상,2016,0.1898734177215189,1.566,11.15,15.32,4584.51,32278.15,6.87096,0.97589,0.18348,1201.1,37057390871.63,12643124184.87,543851618.2,454744812.63
에스원,2016,-0.05595556052035622,1.566,11.15,13.51,3698.39,33045.36,23.71302,2.65393,1.82088,32.77,1460376646.69,1830176817.49,205677782.76,285468483.02
CJ대한통운,2016,-0.16340432658207893,1.566,11.15,2.67,2445.66,125143.69,73.19088,1.43036,0.6714,101.56,5521193038.77,6081945642.2,228444490.42,200770405.76
삼성증권,2016,-0.006727811950790863,1.566,11.15,4.74,2279.61,50067.73,13.90589,0.63314,0.54713,768.31,33229936021.48,794221325.79,211669921.74,215221206.13
두산밥캣,2016,0.03673504176373665,1.566,11.15,5.57,1778.92,33435.07,20.15268,1.07223,0.86185,88.73,6326067005.0,3949929034.0,414006056.0,281363738.0
호텔신라,2016,-0.10697453740313145,1.566,11.15,3.96,695.76,19150.37,69.2049,2.51431,0.5184,208.52,2040955002.59,3715311073.95,78965728.0,102324477.6
OCI,2016,0.03483866657759371,1.566,11.15,6.74,10151.5,133994.51,7.75255,0.58734,0.68518,91.4,6248555403.0,2739362364.0,121353921.0,547969160.0
한화,2016,0.1734612529895263,1.566,11.15,9.25,6086.55,45234.38,5.7586,0.77485,0.06009,988.5,154871038000.0,47120215000.0,1685925000.0,1436388000.0
만도,2016,0.21377102056698694,1.566,11.15,14.58,21242.51,156514.65,11.03919,1.49826,0.37541,194.67,4464352801.88,5866371812.61,305005411.49,428098352.27
BNK금융지주,2016,0.1025322179516166,1.566,11.15,7.8,1556.43,20810.37,5.57687,0.4171,0.56943,1219.04,93482189322.41,3256535300.34,712280655.96,640958131.02
메리츠종금증권,2016,0.24160688665710195,1.566,11.15,14.11,511.13,3801.6,6.76932,0.91014,0.34738,819.33,17267813232.92,646499697.47,326855975.37,267090088.17
동서,2016,-0.07942462000130468,1.566,11.15,10.47,1193.95,11802.33,23.07467,2.33428,5.34603,10.83,1327035011.9,513790349.07,45602522.08,125931019.34
팬오션,2016,0.4270270270270271,1.566,11.15,3.89,183.96,4754.32,21.66232,0.83819,1.13141,68.78,4330646000.0,1873986000.0,167901000.0,266878000.0
GS리테일,2016,-0.07908027906062687,1.566,11.15,12.11,3562.11,25842.01,13.36287,1.84196,0.49516,100.27,4721361656.92,7402005717.7,218058673.53,508295682.04
대림산업,2016,0.038315629742033286,1.566,11.15,5.89,6873.12,119454.27,12.67256,0.72915,0.3412,140.83,12391509195.46,9853769999.13,419387736.27,373693610.79
현대산업,2016,-0.04763084406810192,1.566,11.15,12.67,4068.92,35893.3,11.04716,1.25232,0.71339,109.97,5784577178.52,4749886365.82,517208863.12,348340887.43
오뚜기,2016,-0.13641654389273183,1.566,11.15,13.91,39977.27,303906.82,16.55941,2.1783,1.1326,53.86,1592713366.1,2010658195.59,142501147.22,179842516.2
메리츠화재,2016,0.2857965082816396,1.566,11.15,15.21,2174.96,14894.59,7.03461,1.02722,0.23261,911.49,16573678874.18,6001920423.36,314320482.0,287373391.0
녹십자,2016,-0.01958231868119531,1.566,11.15,6.34,5388.21,88030.61,29.13769,1.78347,1.53166,46.42,1550614664.03,1197903918.4,78451576.35,94043546.58
신세계,2016,0.047374907816177814,1.566,11.15,7.39,23070.67,328862.09,7.62873,0.53518,0.58787,112.12,9954538691.64,2947485624.1,251398879.01,435849906.29
유한양행,2016,-0.19736548898393413,1.566,11.15,11.27,14158.62,145887.53,14.09036,1.36749,1.72021,36.71,2045941041.02,1320797335.29,97793027.28,204168806.34
삼성엔지니어링,2016,0.10118937000557526,1.566,11.15,2.76,145.61,5157.84,70.7369,1.99696,0.25995,454.12,5520123539.86,7009433382.25,70055694.79,104290397.8
두산,2016,0.18138577961561575,1.566,11.15,0.62,7383.92,106037.72,14.22009,0.99021,0.17033,262.81,28664805142.79,16410692545.52,917242620.28,837150281.39
메리츠금융지주,2016,0.17046029337379864,1.566,11.15,13.71,1768.69,12428.81,6.27583,0.89309,0.12841,841.75,37543724234.93,1113674880.62,688430653.31,455041557.83
제일기획,2016,0.09894946886554368,1.566,11.15,11.5,767.23,9090.32,20.52839,1.73261,0.56051,177.14,2151431626.77,3232593889.36,149549495.97,126469939.59
금호석유,2016,0.17356663500137892,1.566,11.15,4.76,2187.03,49559.37,37.49377,1.65458,0.69168,163.1,4546113635.86,3970435496.82,157076708.02,279207369.85
LS,2016,0.38387347876440536,1.566,11.15,6.93,5222.55,78558.7,11.35461,0.75485,0.19846,198.38,9713037000.0,9621313000.0,359986000.0,517111000.0
포스코대우,2016,0.005859972886692599,1.566,11.15,4.96,976.97,22092.71,27.63647,1.22212,0.18643,231.07,8288782432.0,16492090197.0,318139080.0,277648519.0
농심,2016,-0.09253492181519352,1.566,11.15,11.55,32763.67,307539.29,10.14844,1.08116,0.91225,37.67,2481287283.85,2217015272.13,89702883.68,284741267.98
현대백화점,2016,-0.21107764417216512,1.566,11.15,7.7,11784.08,161839.19,9.24977,0.67351,1.39254,52.82,6587262226.0,1831801786.0,383166436.0,419261209.0
영풍,2016,0.03663201527802529,1.566,11.15,4.15,88137.35,1501665.08,12.07207,0.70855,0.73846,31.59,4134902348.88,2654083285.43,-4150400.99,332493388.58
코오롱인더,2016,-0.02526356038673727,1.566,11.15,8.61,6101.99,70953.72,12.12719,1.04293,0.4525,146.99,5249146052.75,4562228487.05,276731645.5,368842876.85
GKL,2016,-0.07832845052083337,1.566,11.15,23.46,1848.54,8386.08,11.06278,2.43856,2.30733,40.76,730177649.36,548230023.13,151182942.68,127174610.83
쌍용양회,2016,-0.17127260320709659,1.566,11.15,11.07,2001.99,18137.11,7.39264,0.81601,0.62009,77.3,3216246977.47,2059716936.13,261750356.94,272406936.87
키움증권,2016,0.17906696454818039,1.566,11.15,15.29,8142.03,56278.36,8.843,1.27935,1.68616,609.68,8857079152.07,473534702.23,230691721.76,209372160.48
현대미포조선,2016,0.3057123665518573,1.566,11.15,1.95,1728.64,107443.17,38.87449,0.62545,0.31852,308.54,9226316948.0,4219552229.0,207510242.0,86956727.0
한화테크윈,2016,-0.10900572618427906,1.566,11.15,15.08,6497.7,44024.61,6.68698,0.98695,0.65603,141.48,5652438366.21,3518876664.7,150726416.23,431523442.7
일진머티리얼즈,2016,0.7556395966029723,1.566,11.15,15.4,1002.92,7304.87,13.90938,1.90968,1.37067,32.6,390766752.84,398956974.75,29020559.07,61961943.79
녹십자홀딩스,2016,-0.06977986115231705,1.566,11.15,5.53,952.23,15943.8,24.99396,1.49274,0.87055,63.34,2249277258.81,1354466206.0,99255537.0,82275642.03
두산인프라코어,2016,0.2938340151957919,1.566,11.15,3.54,304.55,9932.07,28.96076,0.88803,0.31935,190.77,10026808640.53,5729550204.08,490818187.41,320475866.21
LS산전,2016,0.1849558328021128,1.566,11.15,7.76,2690.4,36337.46,14.77475,1.09391,0.53871,112.16,2261805558.35,2213616050.77,124423931.69,169983003.66
SK케미칼,2016,-0.053488631920004415,1.566,11.15,6.7,3046.3,62216.47,21.99389,1.07689,0.27843,145.86,6545936443.87,6526064902.35,230382976.5,193526854.39
현대위아,2016,-0.2565072424159607,1.566,11.15,4.07,4807.0,123985.56,15.18619,0.58878,0.26158,115.49,7022079143.08,7589447382.67,262732211.16,350570866.35
영진약품,2016,0.1341087111322099,1.566,11.15,4.07,23.66,597.73,372.78107,14.75583,8.11154,87.77,199354384.84,193133853.13,5454133.54,10031881.12
